Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Amine,Tail,Delivery_target,Route_of_administration,Purity,Target_or_delivered_gene,Experiment_weight,Value_name
82,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN1CCCCC1,NCCN1CCCCC1,13,2,KW_A82,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
205,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)CC1,NCCN1CCNCC1,13,3,KW_A205,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
502,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN1CCN(CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CC1,NCCN1CCN(CCN)CC1,13,4,KW_A502,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
90,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN1CCOCC1,NCCN1CCOCC1,13,2,KW_A90,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
75,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CN(CC)CCC,CCCN(CC)CN,13,2,KW_A75,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
168,CCCCCCCCCCCCCOC(=O)CCN(CCC)CCC(=O)OCCCCCCCCCCCCC,CCCN,13,2,KW_A168,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
173,CCCCCCCCCCCCCOC(=O)CCN(CCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,CCCNCCCN,13,3,KW_A173,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
169,CCCCCCCCCCCCCOC(=O)CCN(CCCC)CCC(=O)OCCCCCCCCCCCCC,CCCCN,13,2,KW_A169,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
320,CCCCCCCCCCCCCOC(=O)CCN(CCCc1ccccc1)CCC(=O)OCCCCCCCCCCCCC,NCCCc1ccccc1,13,2,KW_A320,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
170,CCCCCCCCCCCCCOC(=O)CCN(CCCCC)CCC(=O)OCCCCCCCCCCCCC,CCCCCN,13,2,KW_A170,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
321,CCCCCCCCCCCCCOC(=O)CCN(CCCCc1ccccc1)CCC(=O)OCCCCCCCCCCCCC,NCCCCc1ccccc1,13,2,KW_A321,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
171,CCCCCCCCCCCCCOC(=O)CCN(CCCCCC)CCC(=O)OCCCCCCCCCCCCC,CCCCCCN,13,2,KW_A171,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
157,CCCCCCCCCCCCCOC(=O)CCN(CCCCCCCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCCCCCCN,13,4,KW_A157,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
175,CCCCCCCCCCCCCOC(=O)CCN(CCCCCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCCCCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCCCCNCCCCCCN,13,5,KW_A175,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
36,CCCCCCCCCCCCCOC(=O)CCN(CCCCCCO)CCC(=O)OCCCCCCCCCCCCC,NCCCCCCO,13,2,KW_A36,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
32,CCCCCCCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCCCCCCC,NCCCCCO,13,2,KW_A32,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
220,CCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)Cc1ccccc1)CCC(=O)OCCCCCCCCCCCCC,CN(CCCCN)Cc1ccccc1,13,2,KW_A220,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
221,CCCCCCCCCCCCCOC(=O)CCN(CCCCN1CCN(C)CC1)CCC(=O)OCCCCCCCCCCCCC,CN1CCN(CCCCN)CC1,13,2,KW_A221,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
28,CCCCCCCCCCCCCOC(=O)CCN(CCCCO)CCC(=O)OCCCCCCCCCCCCC,NCCCCO,13,2,KW_A28,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
80,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCCCCC,CN(C)CCCN,13,2,KW_A80,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
80,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCCCCC,CN(C)CCCN,13,2,KW_A80,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
303,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,CN(C)CCCNCCCN,13,3,KW_A303,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
306,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,CN(CCCN)CCCN,13,4,KW_A306,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
81,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCCCCC,CCN(CC)CCCN,13,2,KW_A81,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
100,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCN,13,4,KW_A100,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
174,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCNCCCN,13,5,KW_A174,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
112,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCNCCN,13,5,KW_A112,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
121,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCNCCCNCCN,13,6,KW_A121,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
176,CCCCCCCCCCCCCOC(=O)CCN(CCCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCNCCCNCCCN,13,6,KW_A176,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
237,CCCCCCCCCCCCCOC(=O)CCN(CCCN1CCN(C(C)C)CC1)CCC(=O)OCCCCCCCCCCCCC,CC(C)N1CCN(CCCN)CC1,13,2,KW_A237,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
313,CCCCCCCCCCCCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CC1)CCC(=O)OCCCCCCCCCCCCC,NCCCN1CCN(CCCN)CC1,13,4,KW_A313,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
93,CCCCCCCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCCCCCCC,NCCCn1ccnc1,13,2,KW_A93,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
91,CCCCCCCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCCCCCCC,NCCCN1CCOCC1,13,2,KW_A91,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
20,CCCCCCCCCCCCCOC(=O)CCN(CCCO)CCC(=O)OCCCCCCCCCCCCC,NCCCO,13,2,KW_A20,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
198,CCCCCCCCCCCCCOC(=O)CCN(CCCOC(C)C)CCC(=O)OCCCCCCCCCCCCC,CC(C)OCCCN,13,2,KW_A198,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
1,CCCCCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCCCCC,COCCCN,13,2,KW_A1,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
163,CCCCCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCCCCC,COCCCN,13,2,KW_A163,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
162,CCCCCCCCCCCCCOC(=O)CCN(CCCOCCCCOCCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCOCCCCOCCCN,13,4,KW_A162,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
161,CCCCCCCCCCCCCOC(=O)CCN(CCCOCCOCCOCCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCCOCCOCCOCCCN,13,4,KW_A161,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
199,CCCCCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCCCCC)C(C)(C)C)C(C)(C)C,CC(C)(C)NCCNC(C)(C)C,13,2,KW_A199,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
62,CCCCCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCCCCC)C(C)C)C(C)C,CC(C)NCCNC(C)C,13,2,KW_A62,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
166,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCC(=O)OCCCCCCCCCCCCC,NCCO,13,2,KW_A166,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
109,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCNCCO,13,3,KW_A109,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
103,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCC,OCCNCCNCCO,13,2,KW_A103,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
167,CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCC,OCCNCCNCCO,13,2,KW_A167,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
10,CCCCCCCCCCCCCOC(=O)CCN(CCOC)CCC(=O)OCCCCCCCCCCCCC,COCCN,13,2,KW_A10,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
11,CCCCCCCCCCCCCOC(=O)CCN(CCOCC)CCC(=O)OCCCCCCCCCCCCC,CCOCCN,13,2,KW_A11,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
229,CCCCCCCCCCCCCOC(=O)CCN(CCOCCN1CCCC1)CCC(=O)OCCCCCCCCCCCCC,NCCOCCN1CCCC1,13,2,KW_A229,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
31,CCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCC,NCCOCCO,13,2,KW_A31,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
164,CCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCC,NCCOCCO,13,2,KW_A164,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
159,CCCCCCCCCCCCCOC(=O)CCN(CCOCCOCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCOCCOCCN,13,4,KW_A159,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
160,CCCCCCCCCCCCCOC(=O)CCN(CCOCCOCCOCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,NCCOCCOCCOCCN,13,4,KW_A160,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
152,CCCCCCCCCCCCCOC(=O)CCN1C(C)N(CCC(=O)OCCCCCCCCCCCCC)C(C)N(CCC(=O)OCCCCCCCCCCCCC)C1C,CC1NC(C)NC(C)N1,13,3,KW_A152,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
126,CCCCCCCCCCCCCOC(=O)CCN1CC[C@@H](N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)C1,N[C@H]1CCNC1,13,3,KW_A126,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
128,CCCCCCCCCCCCCOC(=O)CCN1CCC(N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CC1,NC1CCNCC1,13,3,KW_A128,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
139,CCCCCCCCCCCCCOC(=O)CCN1CCCCN(C)CCN(CCC(=O)OCCCCCCCCCCCCC)CCCN(C)CC1,CN1CCCCNCCN(C)CCCNCC1,13,2,KW_A139,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
135,CCCCCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC1,C1CNCCCNCCCNC1,13,3,KW_A135,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
140,CCCCCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC1,C1CNCCCNCCNCCCNC1,13,4,KW_A140,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
138,CCCCCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCCCCCCCC)CC1,C1CNCCNCCCNCCNC1,13,4,KW_A138,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
137,CCCCCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CC1,C1CNCCNCCNCCNC1,13,4,KW_A137,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
130,CCCCCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)[C@H](C)C1,C[C@@H]1CNCCN1,13,2,KW_A130,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
133,CCCCCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)C(c2ccccc2)C1,c1ccc(C2CNCCN2)cc1,13,2,KW_A133,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
366,CCCCCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)C2C1N(CCC(=O)OCCCCCCCCCCCCC)CCN2CCC(=O)OCCCCCCCCCCCCC,C1CNC2NCCNC2N1,13,4,KW_A366,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
129,CCCCCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)CC1,C1CNCCN1,13,2,KW_A129,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
136,CCCCCCCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CC1,C1CNCCNCCNCCN1,13,4,KW_A136,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
141,CCCCCCCCCCCCCOC(=O)CCN1CCOCCN(CCC(=O)OCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CC1,C1CNCCOCCNCCN1,13,3,KW_A141,C13,hela,in_vitro,Crude,FFL,1,FFL silencing
115,CCCCCCCCCCCCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,CCCCCCCCCCCCN(CCN)CCN,10,4,KW_A115,C10,hela,in_vitro,Crude,FFL,1,FFL silencing
115,CCCCCCCCCCCCN(CCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,CCCCCCCCCCCCN(CCN)CCN,11,4,KW_A115,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
383,CCCCCCCCCCCCOC(=O)CCN(C)c1ccc(Cc2ccc(N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)cc2)cc1,CNc1ccc(Cc2ccc(N)cc2)cc1,12,3,KW_A383,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
342,CCCCCCCCCCCCOC(=O)CCN(C)c1ccccc1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,CNc1ccccc1N,12,3,KW_A342,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
172,CCCCCCCCCCCCOC(=O)CCN(C)CCCCCCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCCCCCNC,12,2,KW_A172,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
218,CCCCCCCCCCCCOC(=O)CCN(C)CCCN(CC)CCCN(C)CCC(=O)OCCCCCCCCCCCC,CCN(CCCNC)CCCNC,12,2,KW_A218,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
96,CCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,CNCCCN,12,3,KW_A96,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
60,CCCCCCCCCCCCOC(=O)CCN(C)CCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCNC,12,2,KW_A60,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
95,CCCCCCCCCCCCOC(=O)CCN(C)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,CNCCN,12,3,KW_A95,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
304,CCCCCCCCCCCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCN(CCNC)CCNC,12,3,KW_A304,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
68,CCCCCCCCCCCCOC(=O)CCN(C)CCOCCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCOCCNC,12,2,KW_A68,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
69,CCCCCCCCCCCCOC(=O)CCN(C)CCOCCOCCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCOCCOCCNC,12,2,KW_A69,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
165,CCCCCCCCCCCCOC(=O)CCN(C)CCOCCOCCN(C)CCC(=O)OCCCCCCCCCCCC,CNCCOCCOCCNC,12,2,KW_A165,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
397,CCCCCCCCCCCCOC(=O)CCN(c1ccccc1)c1ccc(-c2ccc(N(CCC(=O)OCCCCCCCCCCCC)c3ccccc3)cc2)cc1,c1ccc(Nc2ccc(-c3ccc(Nc4ccccc4)cc3)cc2)cc1,12,2,KW_A397,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
217,CCCCCCCCCCCCOC(=O)CCN(CC(C)N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CC(C)N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,CC(N)CNCC(C)N,12,5,KW_A217,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
64,CCCCCCCCCCCCOC(=O)CCN(CC)CCCN(CC)CCC(=O)OCCCCCCCCCCCC,CCNCCCNCC,12,2,KW_A64,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
61,CCCCCCCCCCCCOC(=O)CCN(CC)CCN(CC)CCC(=O)OCCCCCCCCCCCC,CCNCCNCC,12,2,KW_A61,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
124,CCCCCCCCCCCCOC(=O)CCN(CC)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,CCNCCN,12,3,KW_A124,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
393,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@@H](c1ccccc1)[C@@H](c1ccccc1)N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,N[C@@H](c1ccccc1)[C@H](N)c1ccccc1,12,4,KW_A393,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
191,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@@H](CO)CC(C)C,CC(C)C[C@H](N)CO,12,2,KW_A191,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
192,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@@H](CO)CC(C)C,CC(C)C[C@H](N)CO,12,2,KW_A192,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
116,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@@H]1CCCC[C@H]1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,N[C@H]1CCCC[C@@H]1N,12,4,KW_A116,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
142,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@H]1CC[C@H](N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CC1,N[C@H]1CC[C@H](N)CC1,12,4,KW_A142,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
117,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)[C@H]1CCCC[C@H]1N(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,N[C@H]1CCCC[C@H]1N,12,4,KW_A117,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
233,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(=O)C1CCCN1C,CN1CCCC1C(N)=O,12,2,KW_A233,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
178,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)(C)C,CC(C)(C)N,12,2,KW_A178,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
180,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)(C)CC,CCC(C)(C)N,12,2,KW_A180,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
187,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)(C)CC(C)(C)C,CC(C)(C)CC(C)(C)N,12,2,KW_A187,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
26,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)(CO)CO,CC(N)(CO)CO,12,2,KW_A26,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
177,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)C,CC(C)N,12,2,KW_A177,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
183,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)C(C)C,CC(C)C(C)N,12,2,KW_A183,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
327,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)c1ccc(C)cc1,Cc1ccc(C(C)N)cc1,12,2,KW_A327,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
182,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)CC,CCC(C)N,12,2,KW_A182,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
184,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)CCC,CCCC(C)N,12,2,KW_A184,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
190,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(C)CO,CC(N)CO,12,2,KW_A190,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
394,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(c1ccccc1)(c1ccccc1)c1ccccc1,NC(c1ccccc1)(c1ccccc1)c1ccccc1,12,2,KW_A394,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
384,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(c1ccccc1)c1ccccc1,NC(c1ccccc1)c1ccccc1,12,2,KW_A384,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
179,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(CC)CC,CCC(N)CC,12,2,KW_A179,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
197,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(CO)(CO)CO,NC(CO)(CO)CO,12,2,KW_A197,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
194,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C(CO)C(C)(C)C,CC(C)(C)C(N)CO,12,2,KW_A194,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
21,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C[C@@H](C)O,C[C@@H](O)CN,12,2,KW_A21,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
310,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C[C@@H]1CCCN1CC,CCN1CCC[C@H]1CN,12,2,KW_A310,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
311,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C[C@H]1CCCN1CC,CCN1CCC[C@@H]1CN,12,2,KW_A311,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
318,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,12,2,KW_A318,C12,hela,in_vitro,Crude,FFL,1,FFL silencing
